Region,Product,Sales,CustomerID,EmployeeName
West,Laptop,6406,25818,Alice
East,Phone,3455,25819,Alice
West,Laptop,3427,25820,Emma
East,Laptop,1357,25821,Charlie
West,Phone,3220,25822,Emma
South,Tablet,3522,25823,Bob
East,Laptop,9368,25824,Bob
East,Laptop,878,25825,Alice
East,Headphones,8908,25826,Emma
North,Tablet,6558,25827,Alice
East,Laptop,7918,25828,Charlie
North,Phone,5463,25829,David
North,Headphones,5351,25830,David
West,Headphones,3489,25831,Charlie
North,Headphones,4330,25832,Bob
North,Laptop,5903,25833,Bob
South,Phone,7350,25834,Bob
East,Headphones,9982,25835,Alice
North,Tablet,2439,25836,Alice
East,Headphones,5194,25837,David
North,Headphones,7825,25838,Bob
West,Tablet,8215,25839,Bob
South,Headphones,8927,25840,Charlie
North,Headphones,8127,25841,David
East,Tablet,4695,25842,Alice
West,Laptop,3286,25843,David
East,Tablet,1877,25844,Bob
West,Laptop,3255,25845,Bob
South,Laptop,2583,25846,Alice
West,Laptop,4909,25847,Alice
East,Tablet,7070,25848,David
East,Tablet,5112,25849,Emma
North,Laptop,6607,25850,Bob
West,Tablet,4604,25851,Bob
East,Laptop,4049,25852,Emma
North,Tablet,4652,25853,David
South,Phone,8157,25854,Charlie
East,Tablet,5978,25855,Charlie
North,Tablet,3141,25856,Bob
East,Tablet,5525,25857,Charlie
West,Laptop,8264,25858,David
North,Laptop,2612,25859,Charlie
West,Phone,4000,25860,Alice
South,Phone,6487,25861,David
West,Headphones,8124,25862,Emma
North,Phone,9701,25863,Bob
East,Laptop,2129,25864,David
North,Phone,9541,25865,Charlie
West,Phone,7861,25866,David
West,Tablet,6760,25867,Emma
East,Phone,7422,25868,David
South,Headphones,7666,25869,Emma
North,Tablet,978,25870,Emma
East,Laptop,1810,25871,David
East,Headphones,2643,25872,Bob
East,Laptop,913,25873,Bob
North,Headphones,4436,25874,Charlie
North,Tablet,8687,25875,David
North,Headphones,1894,25876,David
South,Headphones,3123,25877,Alice
East,Phone,2790,25878,Bob
West,Laptop,1138,25879,Emma
West,Tablet,852,25880,Alice
East,Headphones,639,25881,David
West,Laptop,8943,25882,Alice
South,Laptop,9360,25883,Bob
South,Phone,4342,25884,David
North,Laptop,9008,25885,Bob
North,Tablet,4518,25886,Alice
North,Phone,3426,25887,Charlie
North,Headphones,7392,25888,Emma
North,Tablet,7742,25889,Emma
West,Tablet,1552,25890,Charlie
West,Tablet,4063,25891,Charlie
North,Phone,9815,25892,Charlie
South,Laptop,1843,25893,Bob
West,Tablet,1069,25894,David
South,Laptop,8190,25895,Charlie
South,Laptop,4416,25896,Bob
East,Tablet,9692,25897,Alice
East,Laptop,3423,25898,Alice
North,Phone,5045,25899,Charlie
South,Phone,4425,25900,Alice
West,Headphones,3752,25901,Charlie
East,Laptop,8058,25902,Alice
East,Laptop,3892,25903,Alice
South,Headphones,3117,25904,David
East,Phone,6435,25905,David
East,Headphones,4855,25906,Alice
West,Headphones,2513,25907,David
South,Headphones,2427,25908,Charlie
East,Laptop,5832,25909,Emma
South,Laptop,6758,25910,Charlie
East,Laptop,5047,25911,David
West,Laptop,7415,25912,Bob
South,Tablet,4219,25913,Alice
East,Headphones,2182,25914,David
West,Headphones,884,25915,David
East,Laptop,5208,25916,David
South,Phone,3536,25917,Charlie
East,Tablet,7523,25918,Alice
South,Tablet,5152,25919,Emma
South,Phone,4945,25920,David
East,Laptop,889,25921,Bob
West,Tablet,3418,25922,Alice
North,Tablet,2613,25923,Emma
West,Headphones,1642,25924,Bob
West,Headphones,1245,25925,Emma
East,Laptop,6651,25926,Emma
West,Laptop,2230,25927,Alice
West,Headphones,4885,25928,Charlie
North,Headphones,4623,25929,Bob
West,Headphones,3730,25930,David
North,Phone,3014,25931,Emma
East,Tablet,2269,25932,Bob
North,Laptop,8799,25933,Alice
South,Laptop,2986,25934,Bob
South,Phone,4798,25935,David
North,Headphones,9468,25936,David
South,Tablet,8492,25937,Alice
East,Headphones,6944,25938,Bob
South,Laptop,6521,25939,Charlie
North,Phone,6546,25940,Charlie
East,Tablet,9129,25941,Emma
South,Tablet,9726,25942,Emma
East,Tablet,1336,25943,Bob
North,Tablet,5202,25944,Emma
South,Phone,1141,25945,David
East,Laptop,3674,25946,Alice
East,Tablet,2308,25947,Emma
South,Tablet,8153,25948,Charlie
East,Laptop,6753,25949,David
East,Headphones,4375,25950,Charlie
North,Tablet,9334,25951,Emma
North,Tablet,9394,25952,Emma
North,Headphones,3348,25953,David
North,Laptop,4112,25954,Charlie
North,Laptop,7562,25955,Alice
North,Tablet,9540,25956,Alice
South,Laptop,3054,25957,David
North,Headphones,6820,25958,Emma
East,Phone,1962,25959,David
South,Headphones,6462,25960,Charlie
East,Headphones,7311,25961,Alice
North,Phone,1010,25962,Emma
North,Headphones,2656,25963,Charlie
East,Tablet,3419,25964,Alice
East,Tablet,5691,25965,Alice
East,Laptop,7132,25966,Bob
West,Laptop,9424,25967,Emma
West,Headphones,1737,25968,David
West,Tablet,1980,25969,Bob
West,Tablet,2510,25970,Alice
South,Phone,7397,25971,Emma
North,Laptop,6129,25972,Emma
East,Tablet,5257,25973,Bob
North,Headphones,7990,25974,Charlie
East,Tablet,3235,25975,Charlie
North,Laptop,4699,25976,David
South,Headphones,7786,25977,Emma
West,Laptop,6700,25978,Bob
North,Tablet,1077,25979,Alice
East,Tablet,8579,25980,Charlie
North,Tablet,1318,25981,Bob
South,Laptop,7688,25982,David
South,Headphones,4674,25983,David
North,Tablet,2389,25984,Emma
West,Tablet,1058,25985,David
East,Tablet,3433,25986,David
South,Phone,7331,25987,Charlie
South,Phone,6449,25988,Charlie
North,Headphones,8143,25989,David
South,Laptop,569,25990,Emma
South,Tablet,1689,25991,Charlie
East,Tablet,3402,25992,Charlie
West,Laptop,4840,25993,David
East,Laptop,9375,25994,Emma
West,Headphones,6395,25995,David
East,Laptop,8050,25996,Alice
North,Tablet,6197,25997,Alice
South,Headphones,4410,25998,Emma
West,Phone,8762,25999,Alice
North,Headphones,6484,26000,Emma
South,Headphones,8215,26001,Alice
South,Headphones,9954,26002,Bob
South,Laptop,8247,26003,Charlie
East,Tablet,2655,26004,David
North,Laptop,8456,26005,Emma
North,Tablet,2415,26006,Alice
South,Laptop,8418,26007,Bob
West,Headphones,4851,26008,Alice
North,Tablet,7968,26009,Bob
East,Laptop,7567,26010,David
West,Headphones,5764,26011,Charlie
West,Phone,6295,26012,Charlie
West,Laptop,4955,26013,Bob
West,Laptop,8191,26014,Alice
North,Phone,1713,26015,Charlie
South,Laptop,6939,26016,Alice
West,Phone,9552,26017,Emma
East,Tablet,9681,26018,Alice
East,Phone,3423,26019,Emma
South,Headphones,1932,26020,Emma
North,Phone,840,26021,Charlie
South,Tablet,7881,26022,Emma
West,Phone,1698,26023,Alice
North,Phone,4796,26024,David
North,Tablet,8686,26025,Alice
West,Laptop,4693,26026,Bob
East,Laptop,8613,26027,Bob
West,Headphones,9983,26028,Alice
South,Headphones,5434,26029,Bob
West,Phone,9043,26030,David
East,Laptop,7110,26031,Bob
West,Laptop,9993,26032,Charlie
South,Phone,3587,26033,David
South,Tablet,6573,26034,Charlie
East,Laptop,955,26035,Charlie
South,Headphones,6353,26036,David
South,Phone,3750,26037,Charlie
West,Tablet,9849,26038,Bob
North,Headphones,757,26039,Alice
South,Laptop,981,26040,David
South,Tablet,5230,26041,Alice
East,Headphones,1896,26042,David
East,Phone,5918,26043,David
West,Tablet,5671,26044,Charlie
West,Tablet,6573,26045,Alice
South,Phone,7559,26046,Bob
North,Laptop,6955,26047,Alice
North,Laptop,6702,26048,David
West,Tablet,6678,26049,Bob
East,Tablet,1147,26050,Charlie
South,Tablet,2111,26051,Bob
South,Headphones,4384,26052,Bob
North,Tablet,5482,26053,Alice
West,Laptop,4086,26054,David
North,Phone,8173,26055,David
North,Phone,6580,26056,David
West,Phone,1258,26057,Emma
East,Tablet,1132,26058,Charlie
South,Tablet,8348,26059,Alice
East,Phone,829,26060,David
West,Headphones,5946,26061,Bob
West,Headphones,8701,26062,Emma
South,Headphones,1484,26063,Charlie
East,Headphones,1168,26064,David
South,Laptop,941,26065,Emma
North,Phone,3425,26066,Charlie
North,Laptop,4520,26067,Bob
North,Tablet,6177,26068,Emma
East,Headphones,8965,26069,Alice
North,Headphones,5213,26070,Charlie
South,Phone,9718,26071,Emma
East,Headphones,2873,26072,Emma
South,Phone,3626,26073,Charlie
West,Tablet,3433,26074,Emma
East,Headphones,9139,26075,Emma
South,Headphones,3868,26076,Charlie
South,Laptop,7016,26077,Bob
East,Phone,4306,26078,Alice
West,Phone,5755,26079,Charlie
East,Headphones,8566,26080,David
North,Laptop,8761,26081,Emma
North,Headphones,5085,26082,Alice
West,Phone,5098,26083,Alice
South,Phone,6317,26084,Charlie
South,Headphones,616,26085,David
South,Tablet,2313,26086,David
East,Headphones,1403,26087,Bob
East,Laptop,9185,26088,David
West,Phone,6705,26089,Charlie
North,Phone,4358,26090,Alice
South,Headphones,3183,26091,Alice
North,Tablet,4675,26092,David
East,Phone,4230,26093,Emma
East,Headphones,7128,26094,Bob
East,Tablet,5641,26095,David
North,Headphones,5943,26096,Charlie
West,Headphones,2040,26097,Bob
West,Headphones,8588,26098,David
East,Phone,8459,26099,Bob
South,Tablet,1125,26100,Emma
North,Laptop,6472,26101,Charlie
East,Laptop,6662,26102,David
North,Phone,7297,26103,Alice
North,Phone,5358,26104,Charlie
West,Headphones,1337,26105,Emma
East,Headphones,2515,26106,Emma
West,Tablet,5656,26107,Alice
East,Headphones,8763,26108,Charlie
North,Tablet,7734,26109,David
West,Headphones,5248,26110,Alice
North,Headphones,563,26111,David
East,Laptop,8721,26112,Bob
South,Phone,5152,26113,David
West,Tablet,7289,26114,Bob
West,Laptop,7683,26115,David
North,Headphones,2825,26116,Bob
North,Laptop,6350,26117,Charlie
South,Tablet,4872,26118,Emma
West,Phone,6864,26119,Charlie
East,Laptop,5265,26120,Alice
East,Tablet,7691,26121,Charlie
West,Headphones,3379,26122,Charlie
West,Laptop,2688,26123,Emma
West,Phone,3281,26124,Charlie
South,Tablet,2645,26125,Alice
East,Phone,775,26126,Charlie
East,Headphones,1766,26127,Charlie
North,Phone,7076,26128,Charlie
North,Headphones,4604,26129,Charlie
West,Headphones,2819,26130,Emma
North,Laptop,531,26131,Emma
South,Headphones,1351,26132,Alice
East,Phone,9296,26133,Alice
East,Laptop,6368,26134,Alice
North,Headphones,8220,26135,Charlie
West,Tablet,2307,26136,David
North,Tablet,6695,26137,Charlie
West,Headphones,6831,26138,David
South,Laptop,6563,26139,Alice
East,Laptop,7911,26140,Charlie
South,Laptop,4062,26141,Alice
East,Phone,3698,26142,Emma
South,Tablet,5004,26143,Alice
North,Headphones,8485,26144,Charlie
South,Headphones,7234,26145,Emma
South,Tablet,7489,26146,Emma
North,Phone,3447,26147,David
East,Laptop,4623,26148,Bob
East,Tablet,5283,26149,Emma
North,Headphones,6099,26150,Bob
South,Phone,571,26151,Alice
South,Headphones,9828,26152,Alice
South,Laptop,6016,26153,Emma
West,Tablet,8734,26154,David
East,Laptop,4860,26155,Alice
South,Phone,2331,26156,Bob
East,Tablet,545,26157,Emma
South,Laptop,8674,26158,Emma
North,Laptop,7892,26159,David
North,Laptop,6571,26160,Emma
East,Phone,2175,26161,Charlie
East,Laptop,7768,26162,Bob
North,Headphones,6881,26163,Charlie
West,Tablet,7244,26164,Charlie
North,Tablet,9961,26165,Bob
South,Laptop,7334,26166,Emma
West,Phone,3523,26167,Emma
North,Headphones,3290,26168,Charlie
West,Headphones,6843,26169,Bob
West,Tablet,1512,26170,Alice
West,Tablet,5089,26171,Bob
East,Headphones,4007,26172,Charlie
North,Tablet,5302,26173,Bob
East,Laptop,2571,26174,Bob
East,Headphones,8030,26175,Alice
South,Tablet,2817,26176,David
South,Laptop,5847,26177,David
West,Laptop,2675,26178,Alice
West,Headphones,2872,26179,Bob
South,Laptop,7302,26180,Charlie
South,Headphones,5725,26181,Alice
North,Laptop,6728,26182,David
West,Headphones,5621,26183,David
West,Headphones,8550,26184,Alice
South,Headphones,8232,26185,Bob
North,Headphones,5644,26186,Emma
South,Laptop,9750,26187,Charlie
South,Headphones,7312,26188,Emma
East,Tablet,9663,26189,Charlie
West,Laptop,8324,26190,Emma
North,Headphones,5955,26191,Emma
East,Laptop,3004,26192,Charlie
West,Laptop,9590,26193,Charlie
South,Laptop,2002,26194,David
North,Laptop,7542,26195,Bob
West,Headphones,9034,26196,Bob
South,Laptop,4360,26197,David
East,Tablet,8358,26198,Emma
North,Laptop,8019,26199,Charlie
West,Laptop,3360,26200,Alice
East,Tablet,1748,26201,Emma
South,Headphones,7583,26202,Bob
South,Tablet,9900,26203,Charlie
West,Phone,5510,26204,David
South,Tablet,6805,26205,Emma
North,Headphones,6262,26206,Alice
West,Tablet,4890,26207,Emma
East,Laptop,2639,26208,David
West,Headphones,7835,26209,Alice
West,Phone,9248,26210,Emma
East,Headphones,6618,26211,David
South,Laptop,4494,26212,Emma
East,Phone,1652,26213,Charlie
North,Headphones,4244,26214,Emma
South,Headphones,4121,26215,David
West,Laptop,6390,26216,Bob
South,Tablet,9664,26217,David
South,Tablet,4407,26218,Emma
North,Phone,4228,26219,Charlie
South,Laptop,8247,26220,Bob
South,Laptop,3566,26221,David
South,Tablet,9983,26222,Bob
West,Tablet,3360,26223,Charlie
South,Phone,663,26224,Alice
East,Tablet,2214,26225,Bob
South,Phone,3962,26226,David
North,Headphones,1940,26227,Charlie
South,Phone,5813,26228,David
South,Phone,9492,26229,Charlie
West,Phone,6727,26230,David
East,Headphones,3160,26231,Charlie
South,Tablet,2190,26232,Emma
East,Phone,733,26233,David
North,Tablet,2376,26234,Charlie
West,Phone,9653,26235,Alice
East,Tablet,3870,26236,Charlie
West,Phone,6839,26237,Alice
South,Tablet,5609,26238,Bob
North,Laptop,1545,26239,Charlie
West,Headphones,6591,26240,Bob
South,Phone,4981,26241,Bob
East,Headphones,4959,26242,Emma
North,Phone,8533,26243,Charlie
North,Laptop,6917,26244,Emma
East,Laptop,1907,26245,Emma
East,Headphones,707,26246,Bob
North,Phone,4870,26247,David
West,Tablet,7650,26248,Bob
North,Phone,9187,26249,Bob
East,Tablet,1401,26250,Alice
West,Headphones,7583,26251,David
South,Headphones,2249,26252,Bob
North,Laptop,9151,26253,David
East,Tablet,4989,26254,Alice
South,Phone,9608,26255,David
North,Laptop,7082,26256,Charlie
North,Headphones,8530,26257,Alice
West,Laptop,5234,26258,David
East,Phone,5165,26259,Emma
South,Phone,2694,26260,David
North,Headphones,7626,26261,Alice
West,Laptop,1459,26262,Emma
South,Tablet,9085,26263,David
South,Tablet,5038,26264,David
North,Tablet,4558,26265,Alice
South,Phone,5342,26266,Emma
North,Laptop,2677,26267,Emma
West,Tablet,2299,26268,David
West,Laptop,8070,26269,Charlie
South,Headphones,9196,26270,Alice
North,Tablet,1219,26271,Alice
East,Laptop,2487,26272,Bob
West,Phone,6273,26273,Emma
North,Headphones,9566,26274,Emma
North,Headphones,3378,26275,Bob
North,Headphones,9325,26276,David
South,Headphones,2920,26277,David
East,Phone,1824,26278,Alice
South,Phone,1508,26279,David
West,Tablet,9831,26280,Charlie
South,Phone,903,26281,Charlie
North,Phone,6733,26282,Charlie
South,Headphones,9387,26283,Bob
North,Phone,9599,26284,Charlie
East,Headphones,7272,26285,Bob
South,Laptop,7090,26286,Alice
South,Laptop,620,26287,Alice
South,Laptop,6960,26288,Charlie
North,Laptop,6781,26289,Bob
North,Laptop,6362,26290,Charlie
South,Laptop,3365,26291,David
South,Laptop,4231,26292,Bob
East,Headphones,4091,26293,Bob
East,Headphones,4986,26294,Bob
West,Headphones,7672,26295,Bob
East,Headphones,2914,26296,David
East,Phone,9532,26297,Charlie
East,Phone,7135,26298,Alice
North,Tablet,3305,26299,Emma
East,Phone,7165,26300,Emma
East,Headphones,5861,26301,Bob
South,Headphones,1965,26302,Bob
North,Laptop,903,26303,Alice
West,Laptop,7070,26304,Emma
West,Tablet,9104,26305,Bob
East,Phone,4749,26306,David
West,Headphones,6846,26307,Emma
West,Phone,8908,26308,David
West,Tablet,7125,26309,Alice
East,Laptop,9716,26310,Alice
West,Headphones,3313,26311,Emma
East,Laptop,1305,26312,Charlie
South,Headphones,3849,26313,Emma
South,Laptop,7861,26314,David
West,Laptop,3316,26315,Charlie
South,Tablet,9963,26316,David
East,Phone,6731,26317,David
South,Laptop,9125,26318,David
West,Headphones,7920,26319,Bob
East,Phone,9120,26320,Charlie
North,Phone,9879,26321,Bob
East,Laptop,4757,26322,Bob
South,Laptop,2812,26323,David
North,Laptop,2495,26324,Alice
East,Phone,5495,26325,Emma
North,Tablet,2242,26326,Alice
North,Laptop,1655,26327,David
North,Phone,3704,26328,Emma
East,Phone,9085,26329,Emma
South,Headphones,7263,26330,David
East,Laptop,7447,26331,Bob
South,Tablet,7702,26332,Emma
East,Headphones,5317,26333,Emma
East,Laptop,2540,26334,Emma
East,Headphones,2578,26335,Emma
South,Laptop,3364,26336,Charlie
East,Headphones,6329,26337,Bob
North,Tablet,6749,26338,Charlie
East,Headphones,7942,26339,Charlie
North,Headphones,5715,26340,David
West,Headphones,5612,26341,Bob
West,Laptop,7437,26342,Alice
South,Laptop,4756,26343,Bob
South,Tablet,8391,26344,Alice
West,Headphones,6839,26345,Emma
East,Phone,2885,26346,Alice
East,Headphones,5929,26347,Alice
East,Phone,5798,26348,Alice
West,Phone,3805,26349,Emma
North,Headphones,3820,26350,Emma
South,Phone,6775,26351,Charlie
North,Phone,6892,26352,Alice
West,Headphones,4026,26353,Bob
North,Laptop,7142,26354,David
East,Headphones,5414,26355,Charlie
East,Tablet,9963,26356,Alice
North,Phone,1787,26357,Charlie
West,Tablet,5444,26358,Alice
North,Phone,860,26359,Alice
East,Laptop,2474,26360,Charlie
East,Phone,3964,26361,Alice
West,Headphones,2726,26362,Alice
North,Phone,5544,26363,David
East,Tablet,6125,26364,Bob
East,Headphones,2350,26365,Emma
North,Tablet,6432,26366,David
North,Laptop,4405,26367,Emma
South,Tablet,4275,26368,Emma
West,Tablet,1317,26369,Bob
West,Tablet,2646,26370,David
North,Headphones,8274,26371,Alice
West,Laptop,8872,26372,Bob
East,Laptop,7596,26373,Alice
North,Laptop,8333,26374,Alice
North,Tablet,4969,26375,Alice
North,Headphones,6455,26376,Alice
South,Headphones,5219,26377,David
West,Headphones,8350,26378,Emma
South,Tablet,6514,26379,Emma
East,Laptop,5458,26380,David
West,Tablet,6765,26381,Emma
South,Headphones,941,26382,Bob
North,Tablet,8384,26383,Alice
South,Phone,8158,26384,Alice
North,Laptop,9562,26385,Alice
South,Laptop,3712,26386,Charlie
South,Headphones,2396,26387,Bob
South,Tablet,1589,26388,Charlie
North,Headphones,9174,26389,David
South,Tablet,808,26390,Charlie
West,Phone,9284,26391,Emma
West,Laptop,1518,26392,Emma
West,Laptop,4993,26393,Bob
North,Tablet,3761,26394,Charlie
North,Laptop,7584,26395,Charlie
West,Tablet,4790,26396,Alice
West,Headphones,7601,26397,Bob
West,Phone,1857,26398,Alice
East,Tablet,582,26399,Bob
West,Phone,8942,26400,Bob
South,Headphones,9785,26401,Charlie
East,Headphones,5911,26402,Alice
East,Headphones,2887,26403,David
North,Tablet,1908,26404,Alice
South,Phone,9790,26405,David
North,Phone,4228,26406,Emma
North,Laptop,5794,26407,Bob
South,Tablet,9424,26408,Alice
North,Laptop,822,26409,Bob
South,Laptop,2557,26410,Alice
South,Tablet,3560,26411,Emma
North,Laptop,4200,26412,Alice
West,Laptop,6135,26413,Emma
North,Laptop,3884,26414,Bob
East,Headphones,9953,26415,Charlie
North,Tablet,9497,26416,David
South,Headphones,4725,26417,Bob
East,Laptop,3956,26418,Charlie
South,Laptop,4164,26419,Bob
West,Headphones,3596,26420,Bob
West,Laptop,7928,26421,Alice
East,Tablet,8065,26422,Emma
West,Phone,5159,26423,Emma
West,Headphones,648,26424,Alice
North,Phone,6230,26425,Alice
North,Phone,7663,26426,Bob
West,Phone,6762,26427,Emma
West,Headphones,6053,26428,Bob
North,Laptop,1114,26429,Charlie
West,Tablet,8931,26430,Charlie
West,Laptop,1412,26431,Alice
South,Tablet,3513,26432,Emma
West,Laptop,5909,26433,Charlie
East,Phone,658,26434,Emma
South,Phone,1047,26435,Emma
East,Tablet,5632,26436,David
West,Headphones,3400,26437,Charlie
North,Laptop,8174,26438,Charlie
South,Phone,2765,26439,Bob
North,Tablet,9446,26440,Bob
South,Laptop,1234,26441,Emma
North,Tablet,4291,26442,Alice
South,Headphones,4817,26443,Bob
South,Headphones,2424,26444,Bob
East,Laptop,1023,26445,Emma
North,Headphones,6424,26446,Charlie
East,Laptop,9309,26447,Bob
East,Laptop,1360,26448,Alice
North,Headphones,6684,26449,Emma
South,Tablet,7992,26450,Charlie
East,Tablet,6380,26451,David
North,Laptop,8401,26452,Alice
South,Phone,1807,26453,Charlie
East,Laptop,6846,26454,Emma
East,Tablet,3321,26455,David
East,Laptop,4365,26456,Alice
South,Tablet,7425,26457,Bob
East,Headphones,8726,26458,Bob
South,Laptop,2600,26459,Alice
West,Laptop,936,26460,Bob
East,Headphones,3072,26461,Emma
West,Headphones,4862,26462,Alice
North,Phone,808,26463,Alice
East,Headphones,991,26464,Bob
North,Phone,5808,26465,Alice
North,Headphones,1021,26466,David
North,Tablet,2414,26467,Alice
West,Laptop,3425,26468,Bob
South,Headphones,3790,26469,Bob
West,Tablet,3729,26470,Bob
West,Headphones,4077,26471,Bob
North,Laptop,6109,26472,Emma
East,Headphones,3071,26473,Bob
South,Headphones,732,26474,David
North,Laptop,3152,26475,Alice
South,Headphones,6750,26476,Charlie
West,Laptop,1716,26477,Charlie
South,Phone,4039,26478,Emma
South,Headphones,1021,26479,Charlie
East,Tablet,3566,26480,Bob
North,Headphones,840,26481,Charlie
South,Laptop,8750,26482,David
South,Laptop,3753,26483,Bob
West,Tablet,5181,26484,Charlie
West,Tablet,6133,26485,Bob
South,Laptop,742,26486,Emma
North,Phone,727,26487,David
South,Phone,7203,26488,Alice
South,Laptop,3102,26489,Bob
East,Phone,8818,26490,David
North,Tablet,4930,26491,Emma
East,Phone,5353,26492,Emma
North,Tablet,2668,26493,David
North,Headphones,3248,26494,Charlie
North,Tablet,1808,26495,David
East,Headphones,2093,26496,Charlie
East,Tablet,1993,26497,Charlie
East,Tablet,8383,26498,David
West,Phone,5277,26499,Emma
East,Tablet,6938,26500,Alice
West,Laptop,7608,26501,Alice
West,Headphones,8938,26502,David
West,Headphones,1582,26503,Bob
South,Tablet,510,26504,David
South,Laptop,2506,26505,Alice
South,Tablet,4029,26506,David
West,Tablet,2792,26507,Emma
West,Phone,1444,26508,Alice
North,Tablet,9126,26509,Alice
West,Tablet,6748,26510,Alice
South,Phone,2789,26511,Emma
West,Phone,3843,26512,Alice
West,Laptop,3066,26513,Bob
North,Phone,2259,26514,Alice
West,Headphones,5663,26515,David
East,Headphones,4375,26516,Bob
North,Laptop,2728,26517,Charlie
West,Tablet,8959,26518,Alice
West,Laptop,7519,26519,Charlie
North,Phone,4977,26520,Charlie
West,Tablet,6417,26521,Emma
South,Laptop,1014,26522,David
East,Laptop,2243,26523,David
East,Headphones,9621,26524,Charlie
South,Laptop,8356,26525,Emma
West,Tablet,1948,26526,Bob
West,Laptop,4387,26527,Alice
East,Laptop,698,26528,Bob
West,Phone,2280,26529,Alice
East,Laptop,5400,26530,Charlie
East,Tablet,4922,26531,Emma
South,Headphones,6213,26532,Emma
East,Headphones,6243,26533,David
West,Headphones,4004,26534,David
West,Headphones,8172,26535,Bob
North,Phone,3067,26536,David
West,Tablet,9621,26537,Alice
North,Phone,5125,26538,Emma
East,Headphones,7590,26539,Emma
West,Phone,5852,26540,Charlie
South,Laptop,1919,26541,Charlie
South,Tablet,3057,26542,Bob
South,Laptop,8370,26543,Charlie
East,Phone,923,26544,Alice
East,Laptop,649,26545,David
North,Phone,8595,26546,David
South,Phone,638,26547,Bob
North,Tablet,7565,26548,David
North,Tablet,2370,26549,Emma
West,Tablet,2561,26550,David
West,Headphones,8620,26551,Charlie
South,Tablet,8681,26552,Emma
East,Laptop,4780,26553,Charlie
West,Tablet,6196,26554,Charlie
East,Tablet,1242,26555,Bob
North,Tablet,6924,26556,Bob
North,Phone,4681,26557,Emma
North,Phone,8768,26558,David
North,Tablet,2491,26559,Alice
South,Phone,5756,26560,David
North,Phone,4205,26561,Emma
West,Headphones,1516,26562,Alice
North,Laptop,8788,26563,Charlie
East,Phone,1494,26564,Charlie
West,Laptop,7441,26565,Alice
East,Phone,9724,26566,Charlie
East,Tablet,8774,26567,David
South,Phone,5025,26568,Bob
South,Phone,5709,26569,David
East,Laptop,1012,26570,Charlie
East,Tablet,2422,26571,Bob
North,Headphones,2197,26572,David
West,Laptop,2414,26573,Charlie
North,Tablet,5253,26574,David
South,Tablet,7316,26575,Charlie
South,Laptop,9338,26576,Emma
North,Phone,1297,26577,Alice
West,Tablet,8768,26578,Charlie
East,Headphones,6724,26579,David
North,Phone,7197,26580,Charlie
South,Laptop,9433,26581,Charlie
West,Laptop,1725,26582,David
South,Laptop,6066,26583,David
West,Laptop,9656,26584,Bob
West,Headphones,6422,26585,Charlie
West,Headphones,5536,26586,Emma
North,Tablet,9003,26587,Alice
North,Headphones,3146,26588,Charlie
North,Laptop,8184,26589,David
West,Headphones,3231,26590,Bob
West,Phone,9324,26591,Charlie
South,Phone,5194,26592,Emma
East,Tablet,6045,26593,David
North,Laptop,4181,26594,Emma
West,Headphones,914,26595,Emma
South,Tablet,9463,26596,Alice
South,Tablet,4979,26597,Alice
South,Headphones,7699,26598,Charlie
North,Tablet,9178,26599,Alice
North,Laptop,8032,26600,Charlie
East,Headphones,6907,26601,Charlie
South,Phone,7809,26602,David
North,Phone,8721,26603,David
South,Headphones,8821,26604,Bob
West,Tablet,8445,26605,Alice
South,Tablet,5689,26606,Bob
East,Phone,4714,26607,Emma
North,Phone,2874,26608,Charlie
West,Laptop,4483,26609,Charlie
North,Tablet,707,26610,David
West,Laptop,8639,26611,Emma
South,Phone,9673,26612,Charlie
South,Phone,4802,26613,Charlie
East,Phone,7411,26614,Emma
East,Phone,7190,26615,Emma
West,Laptop,611,26616,Charlie
East,Phone,7653,26617,Emma
East,Headphones,5209,26618,Alice
East,Tablet,5540,26619,Emma
East,Phone,1909,26620,Bob
South,Tablet,9397,26621,Bob
East,Phone,6372,26622,Charlie
South,Laptop,8632,26623,Charlie
South,Tablet,6775,26624,David
North,Laptop,7493,26625,Emma
South,Phone,4699,26626,Bob
South,Headphones,3100,26627,David
East,Headphones,5357,26628,Charlie
South,Headphones,8306,26629,Alice
West,Headphones,7305,26630,Emma
East,Headphones,7998,26631,David
East,Laptop,5539,26632,Alice
East,Headphones,9539,26633,Charlie
North,Phone,3443,26634,Bob
East,Laptop,8567,26635,David
South,Laptop,8860,26636,David
West,Headphones,7200,26637,Charlie
East,Tablet,1484,26638,Charlie
East,Phone,1607,26639,Bob
West,Laptop,8798,26640,Bob
East,Phone,7932,26641,Bob
North,Tablet,4842,26642,Alice
South,Laptop,2053,26643,Alice
West,Phone,2502,26644,Charlie
West,Headphones,8604,26645,David
North,Laptop,997,26646,Alice
South,Laptop,5449,26647,Charlie
North,Laptop,1921,26648,Alice
South,Laptop,3974,26649,Bob
North,Headphones,6480,26650,Charlie
East,Tablet,4873,26651,Bob
North,Tablet,9233,26652,Emma
West,Phone,7810,26653,David
West,Headphones,9480,26654,Bob
West,Headphones,9047,26655,David
North,Phone,6143,26656,Charlie
West,Headphones,9918,26657,Emma
West,Headphones,8941,26658,David
East,Laptop,6678,26659,Alice
East,Laptop,1031,26660,Charlie
South,Laptop,9250,26661,Emma
South,Headphones,2119,26662,Alice
