Region,Category,Sales,CustomerID,EmployeeName
South,Clothing,714,4724,Alice
South,Food,3413,3812,Charlie
East,Food,7265,2364,Diana
East,Clothing,7381,3653,Alice
West,Furniture,9204,7398,Bob
South,Clothing,6542,6647,Bob
East,Electronics,4777,2747,Bob
South,Food,5451,9752,Diana
North,Food,3653,4715,Charlie
South,Food,3611,5705,Charlie
West,Clothing,3129,1327,Alice
South,Electronics,365,3998,Diana
West,Food,6704,9731,Alice
East,Electronics,5191,9408,Diana
East,Furniture,3716,5069,Charlie
East,Furniture,9189,5094,Charlie
North,Food,947,8430,Ethan
West,Furniture,8075,1773,Ethan
North,Clothing,9022,7939,Charlie
North,Furniture,7057,2470,Alice
East,Clothing,1010,4256,Alice
West,Furniture,6061,2993,Alice
South,Electronics,7778,9231,Bob
South,Furniture,4340,7872,Ethan
West,Electronics,7865,6861,Alice
South,Clothing,2161,8265,Charlie
East,Furniture,8916,4938,Alice
East,Furniture,6990,9552,Charlie
North,Electronics,4607,2039,Charlie
East,Furniture,5980,8556,Diana
South,Clothing,6016,2856,Alice
North,Electronics,7460,3613,Diana
West,Clothing,8144,5279,Charlie
West,Food,7321,9138,Charlie
North,Clothing,7468,5685,Alice
East,Electronics,8679,8989,Diana
North,Clothing,5944,7863,Diana
North,Furniture,7592,4669,Charlie
East,Clothing,2188,7279,Bob
West,Furniture,4701,6982,Charlie
North,Electronics,4410,8423,Ethan
West,Furniture,4953,8725,Alice
South,Clothing,9943,7153,Diana
East,Food,4581,4613,Alice
South,Furniture,294,8996,Charlie
West,Food,5471,3499,Diana
South,Food,4070,9201,Bob
South,Food,7341,8428,Diana
South,Food,4193,9956,Charlie
North,Clothing,6415,8261,Charlie
North,Furniture,3169,3826,Alice
East,Electronics,6683,8875,Charlie
West,Electronics,9463,1044,Bob
West,Furniture,5408,2262,Alice
East,Electronics,5132,5272,Bob
West,Furniture,620,6207,Ethan
West,Clothing,7548,1947,Alice
South,Furniture,336,2721,Diana
South,Clothing,5072,3487,Diana
West,Furniture,7664,2612,Charlie
East,Food,3312,4262,Bob
East,Food,7914,3085,Charlie
West,Clothing,1775,8941,Ethan
East,Electronics,9023,9563,Alice
East,Food,3586,8922,Bob
South,Furniture,163,7948,Diana
East,Electronics,4507,8883,Ethan
North,Electronics,7045,2667,Bob
South,Clothing,3951,5525,Bob
North,Electronics,5799,5094,Alice
West,Clothing,3110,7495,Diana
East,Food,3994,7498,Ethan
North,Food,658,5656,Bob
East,Electronics,6711,1304,Bob
North,Electronics,5948,6979,Ethan
South,Furniture,4547,6843,Charlie
West,Furniture,806,5892,Alice
North,Clothing,2513,4673,Charlie
South,Electronics,9761,6967,Bob
West,Electronics,8666,4868,Diana
North,Furniture,5466,3710,Charlie
North,Clothing,2660,3378,Bob
South,Furniture,6821,2887,Ethan
West,Electronics,7511,8488,Charlie
West,Clothing,181,7860,Alice
South,Food,4301,6446,Ethan
East,Electronics,6736,6863,Charlie
South,Furniture,4785,6709,Ethan
West,Clothing,6274,7386,Bob
South,Furniture,577,4088,Alice
East,Food,6820,5553,Charlie
South,Electronics,1408,6395,Ethan
South,Electronics,1162,4726,Charlie
North,Furniture,3055,6295,Alice
East,Electronics,5253,3486,Charlie
West,Furniture,847,8930,Bob
East,Furniture,5151,1835,Diana
West,Clothing,6301,5354,Charlie
West,Food,1087,4840,Ethan
North,Electronics,225,8860,Bob
East,Electronics,2695,8558,Ethan
North,Furniture,899,1551,Ethan
South,Food,3998,6338,Charlie
East,Clothing,5722,4385,Bob
South,Furniture,3901,6778,Ethan
East,Food,1561,8993,Bob
West,Electronics,6313,3821,Alice
South,Clothing,133,8032,Charlie
East,Clothing,3854,7103,Diana
East,Furniture,5139,4661,Bob
South,Furniture,5376,3937,Alice
North,Clothing,7332,6328,Diana
East,Electronics,5547,3851,Ethan
North,Electronics,4345,3579,Charlie
North,Clothing,2256,2607,Ethan
North,Furniture,3117,1361,Ethan
North,Furniture,756,6029,Alice
North,Electronics,1451,4992,Bob
West,Food,4309,9131,Ethan
North,Food,951,7958,Diana
West,Food,8399,8737,Bob
East,Electronics,4482,2865,Diana
West,Clothing,9697,6643,Ethan
West,Food,4089,1235,Ethan
North,Electronics,5070,4138,Alice
East,Electronics,2172,2071,Diana
East,Furniture,1711,7024,Diana
East,Furniture,4864,8245,Alice
South,Electronics,3493,4085,Ethan
West,Furniture,5525,7631,Charlie
North,Furniture,1234,4090,Charlie
South,Furniture,8038,1725,Ethan
North,Electronics,6834,5975,Bob
South,Food,1936,4220,Charlie
East,Furniture,6061,7758,Bob
South,Electronics,5515,9634,Ethan
East,Electronics,7821,4766,Ethan
South,Clothing,9086,9167,Diana
North,Clothing,513,8373,Diana
North,Food,492,7097,Bob
South,Clothing,331,3857,Alice
West,Electronics,7556,3825,Charlie
West,Clothing,2042,2773,Ethan
South,Furniture,3798,1150,Charlie
West,Clothing,1286,2573,Charlie
North,Electronics,7185,4307,Diana
West,Food,985,4089,Ethan
South,Food,8901,9130,Ethan
West,Food,8389,6148,Charlie
South,Food,5315,6579,Ethan
North,Furniture,9238,2221,Alice
East,Furniture,9974,1023,Alice
North,Furniture,6453,1375,Ethan
North,Clothing,1888,4035,Diana
South,Clothing,5844,9868,Charlie
North,Clothing,5446,4652,Bob
North,Food,5332,2923,Diana
West,Food,7167,7798,Alice
South,Clothing,1863,7753,Ethan
West,Furniture,1993,3799,Alice
South,Electronics,8345,7138,Ethan
West,Clothing,5967,7925,Alice
West,Electronics,3914,2431,Diana
East,Furniture,6795,5086,Bob
North,Electronics,9564,3267,Ethan
West,Food,2920,7167,Alice
East,Electronics,8752,5474,Alice
West,Clothing,8743,8302,Bob
West,Clothing,1353,3121,Alice
East,Furniture,5634,5640,Ethan
East,Clothing,4005,3789,Charlie
East,Electronics,384,9264,Alice
North,Food,6454,2774,Diana
North,Electronics,8569,5091,Diana
West,Electronics,1620,2364,Ethan
North,Electronics,3079,4804,Diana
East,Clothing,9884,1816,Diana
South,Furniture,3016,4129,Bob
North,Clothing,4211,8103,Charlie
East,Electronics,9765,1668,Ethan
East,Furniture,766,5549,Bob
East,Furniture,7337,9451,Alice
East,Electronics,6601,1766,Alice
West,Electronics,5922,5852,Bob
East,Clothing,9845,3096,Charlie
East,Furniture,9128,5086,Alice
West,Food,4281,7255,Charlie
North,Furniture,5964,3630,Bob
South,Clothing,8431,5266,Bob
West,Electronics,1844,7995,Diana
West,Furniture,453,2769,Charlie
North,Food,5404,5780,Diana
North,Clothing,2807,9783,Diana
East,Furniture,8179,4703,Diana
North,Clothing,1195,3761,Bob
South,Furniture,1057,2194,Alice
West,Electronics,3491,2880,Alice
South,Food,5314,2864,Bob
East,Electronics,4714,2152,Charlie
South,Furniture,2381,5155,Ethan
East,Food,5945,6132,Bob
South,Furniture,9564,4668,Bob
West,Furniture,4248,8257,Diana
South,Food,8441,9975,Alice
North,Food,2506,2152,Charlie
South,Clothing,2552,2505,Bob
West,Food,445,8566,Diana
East,Electronics,5837,6506,Charlie
South,Food,6625,2805,Diana
South,Food,9645,7114,Alice
North,Clothing,4540,1147,Alice
East,Electronics,5673,7307,Diana
East,Electronics,9879,1863,Alice
East,Food,5811,5165,Ethan
West,Food,4391,8013,Diana
West,Clothing,629,1959,Alice
North,Electronics,136,8324,Charlie
South,Electronics,4782,4092,Diana
West,Furniture,7216,8079,Bob
East,Clothing,5481,5376,Bob
South,Clothing,4228,7579,Bob
South,Food,4434,3007,Charlie
South,Electronics,1730,1461,Diana
North,Food,7669,6152,Alice
West,Clothing,1524,5003,Bob
West,Electronics,9964,8289,Bob
South,Electronics,3968,4062,Charlie
North,Clothing,5435,4237,Diana
North,Electronics,7726,2542,Diana
West,Furniture,5435,6067,Alice
West,Clothing,1743,8608,Diana
North,Clothing,4591,2448,Ethan
East,Electronics,6914,5002,Alice
North,Clothing,1935,4918,Charlie
East,Food,5495,6240,Diana
West,Clothing,2665,8576,Alice
North,Food,1832,3707,Diana
North,Furniture,3742,7236,Ethan
North,Furniture,6129,6343,Charlie
North,Food,180,9740,Diana
South,Clothing,4302,2688,Diana
South,Food,7897,4558,Bob
West,Electronics,541,7574,Ethan
West,Food,7632,3883,Charlie
North,Furniture,4236,2119,Bob
South,Furniture,9751,7306,Diana
West,Food,1303,7431,Diana
East,Furniture,1633,7108,Ethan
South,Electronics,2867,7213,Bob
South,Clothing,1045,6687,Diana
South,Clothing,9158,4864,Ethan
North,Food,4144,6135,Charlie
East,Furniture,1298,2146,Bob
North,Clothing,6007,5998,Alice
West,Furniture,7851,3096,Ethan
East,Food,7939,9922,Alice
North,Furniture,7913,8106,Bob
South,Electronics,8881,8195,Charlie
East,Electronics,8453,2165,Diana
South,Furniture,6151,7794,Alice
West,Electronics,9007,3566,Charlie
East,Food,4211,4538,Diana
West,Electronics,7695,9107,Bob
West,Electronics,2438,8022,Bob
West,Clothing,2894,8520,Bob
East,Clothing,1437,3824,Alice
West,Food,4990,8842,Bob
North,Electronics,8321,4759,Charlie
North,Clothing,1540,5451,Alice
West,Furniture,6983,3705,Alice
South,Furniture,2499,9008,Alice
West,Electronics,8753,2569,Bob
West,Food,3219,6421,Bob
South,Electronics,8080,2151,Alice
East,Clothing,9826,7466,Alice
East,Electronics,6041,6316,Diana
West,Electronics,6206,1969,Diana
North,Furniture,4962,1091,Bob
North,Furniture,4036,6615,Bob
North,Clothing,4685,8463,Charlie
West,Food,6201,1475,Alice
North,Food,3942,5788,Diana
North,Clothing,5928,2256,Diana
East,Clothing,6170,9464,Charlie
West,Electronics,3599,8447,Ethan
East,Electronics,5036,9351,Ethan
South,Food,2734,7755,Diana
East,Electronics,8038,9214,Bob
West,Electronics,3157,5069,Charlie
North,Furniture,8602,4587,Alice
West,Clothing,9900,7298,Alice
East,Clothing,711,7191,Alice
West,Furniture,580,8612,Ethan
West,Furniture,7482,5763,Alice
East,Electronics,7310,6117,Charlie
East,Clothing,5859,8403,Charlie
South,Food,9501,8444,Alice
South,Clothing,9631,3456,Ethan
East,Food,7566,1759,Alice
West,Furniture,8098,5470,Charlie
East,Clothing,6744,6276,Charlie
North,Furniture,4238,5958,Diana
South,Clothing,5307,9773,Alice
North,Food,5696,8095,Diana
West,Furniture,9456,7478,Charlie
North,Electronics,3152,9576,Charlie
East,Clothing,3109,8025,Diana
East,Food,3076,4066,Bob
East,Electronics,7469,2717,Diana
North,Furniture,2642,5020,Diana
North,Clothing,7428,8003,Diana
North,Clothing,4336,2341,Bob
East,Electronics,2024,5267,Alice
East,Electronics,3086,9440,Alice
East,Furniture,1571,7852,Charlie
North,Electronics,6098,1934,Bob
North,Clothing,6520,4939,Bob
West,Clothing,7578,2828,Diana
South,Clothing,928,5507,Alice
East,Clothing,6079,2380,Charlie
North,Electronics,8322,5532,Diana
South,Electronics,1199,1210,Charlie
North,Food,8592,2773,Ethan
North,Furniture,1698,1710,Charlie
East,Electronics,4740,8895,Diana
South,Furniture,2930,7718,Ethan
North,Electronics,1791,3218,Charlie
South,Food,6174,2692,Bob
South,Electronics,7551,7662,Diana
East,Clothing,9355,6835,Diana
South,Electronics,4527,2962,Charlie
West,Furniture,9217,2261,Alice
West,Clothing,5563,3517,Diana
East,Electronics,3696,2817,Bob
East,Clothing,8205,2174,Ethan
West,Clothing,4279,9085,Alice
East,Clothing,4470,5049,Diana
South,Food,8317,2668,Charlie
North,Furniture,1302,3973,Diana
East,Furniture,6517,5034,Alice
West,Electronics,8247,4876,Bob
North,Clothing,6414,8410,Ethan
South,Electronics,9185,3198,Diana
North,Furniture,3618,7722,Diana
West,Clothing,3502,5097,Alice
North,Furniture,2473,6498,Ethan
West,Clothing,5454,1629,Ethan
East,Clothing,5678,5185,Diana
East,Food,3515,9852,Alice
West,Clothing,5710,1029,Bob
East,Electronics,7533,1825,Ethan
South,Furniture,3830,8729,Alice
North,Furniture,4868,1279,Ethan
West,Furniture,1850,1702,Alice
West,Clothing,9770,5067,Ethan
West,Electronics,3603,3398,Bob
South,Food,3560,2773,Charlie
South,Food,5832,6816,Alice
South,Electronics,5715,7489,Charlie
West,Electronics,8466,7027,Diana
South,Electronics,3233,3035,Bob
East,Clothing,700,3749,Diana
North,Clothing,5229,7952,Bob
East,Food,2315,6994,Charlie
East,Electronics,5233,4286,Diana
South,Electronics,800,6860,Diana
West,Furniture,4910,3864,Charlie
East,Food,4963,5935,Alice
North,Clothing,2157,9893,Diana
South,Electronics,5265,2363,Ethan
East,Clothing,2497,9853,Bob
South,Furniture,2074,5318,Diana
North,Electronics,8015,8406,Charlie
South,Clothing,3763,7190,Diana
West,Clothing,6878,8880,Diana
East,Food,3313,8824,Diana
East,Clothing,1639,5183,Alice
West,Clothing,6026,6238,Ethan
North,Clothing,3046,1378,Bob
North,Clothing,9080,9984,Ethan
South,Furniture,761,3107,Ethan
East,Clothing,5287,7992,Bob
North,Food,9564,5730,Ethan
West,Furniture,7337,1926,Charlie
West,Furniture,2569,9389,Alice
West,Clothing,2590,5444,Ethan
North,Electronics,1860,3298,Bob
West,Clothing,4616,1181,Bob
East,Furniture,3141,7517,Ethan
North,Clothing,5810,7293,Bob
North,Food,6520,4672,Charlie
East,Food,8094,1362,Alice
West,Food,5940,2126,Charlie
North,Clothing,722,8634,Bob
East,Clothing,1249,9547,Bob
East,Furniture,8119,4008,Diana
South,Furniture,9307,7104,Charlie
West,Furniture,7339,2105,Ethan
West,Electronics,8806,2864,Ethan
East,Food,9865,9775,Charlie
North,Electronics,4041,9724,Bob
South,Electronics,3909,2305,Charlie
South,Food,2434,5004,Ethan
North,Electronics,1451,2021,Alice
South,Clothing,7382,5689,Bob
North,Food,124,3761,Bob
South,Electronics,7039,4424,Charlie
North,Electronics,572,4350,Alice
East,Electronics,8548,9646,Bob
East,Clothing,3507,5007,Charlie
South,Electronics,7389,1217,Charlie
South,Electronics,4582,8555,Diana
East,Electronics,9363,2589,Bob
West,Furniture,5064,1119,Bob
North,Food,7123,9117,Ethan
West,Electronics,1777,5845,Ethan
South,Electronics,8461,2113,Bob
East,Food,4436,3316,Diana
South,Electronics,8922,2197,Bob
West,Clothing,5157,1381,Diana
East,Electronics,3936,5634,Bob
East,Electronics,4426,4494,Bob
East,Furniture,4142,8364,Diana
North,Furniture,446,6554,Alice
South,Clothing,3610,8854,Bob
West,Food,5236,4474,Charlie
North,Clothing,1563,4734,Alice
West,Food,6154,6157,Alice
North,Electronics,2533,8961,Charlie
East,Furniture,4353,7631,Bob
North,Clothing,9600,1340,Charlie
South,Clothing,3038,2031,Charlie
South,Furniture,2133,8141,Bob
West,Food,6755,2735,Charlie
East,Electronics,707,8060,Diana
East,Food,5702,3540,Bob
West,Furniture,5112,5827,Alice
South,Electronics,947,7362,Alice
South,Food,9265,2209,Bob
West,Electronics,451,8976,Bob
East,Furniture,8513,2063,Diana
West,Electronics,8412,7368,Ethan
West,Clothing,290,4529,Diana
North,Furniture,7221,7828,Ethan
West,Clothing,2874,3829,Diana
South,Electronics,9961,8313,Diana
West,Food,5743,6761,Diana
East,Electronics,7437,4391,Ethan
East,Furniture,5119,7354,Ethan
South,Furniture,9662,1057,Diana
East,Electronics,6707,4090,Alice
West,Food,6007,2852,Diana
South,Furniture,5219,2207,Ethan
East,Electronics,3460,3518,Ethan
West,Food,7978,5671,Diana
East,Clothing,327,1584,Bob
North,Furniture,9807,5497,Diana
East,Clothing,215,3240,Ethan
South,Furniture,8686,5503,Diana
West,Clothing,6588,1323,Ethan
West,Electronics,2462,6068,Alice
South,Food,2137,9461,Diana
North,Electronics,7966,7707,Bob
West,Electronics,4053,1473,Diana
South,Electronics,510,8290,Charlie
East,Furniture,6724,8684,Alice
North,Clothing,2370,3884,Charlie
South,Furniture,6320,9964,Diana
East,Furniture,8332,6481,Diana
West,Food,9667,5692,Charlie
West,Electronics,1583,8602,Diana
North,Furniture,9946,4325,Bob
East,Clothing,5988,1380,Charlie
South,Furniture,9136,3361,Bob
West,Food,1835,5025,Ethan
South,Food,4757,8629,Diana
South,Clothing,9538,9040,Charlie
South,Food,4167,9042,Alice
North,Electronics,2086,8271,Alice
South,Electronics,4325,6935,Ethan
North,Food,6728,7557,Charlie
North,Furniture,1269,3901,Ethan
East,Food,7409,5567,Charlie
West,Clothing,3109,5936,Bob
South,Electronics,6907,6080,Charlie
East,Electronics,7585,1442,Alice
East,Furniture,677,7799,Charlie
East,Clothing,1147,5106,Charlie
East,Electronics,8241,2968,Bob
East,Electronics,3428,5616,Ethan
South,Clothing,4241,2595,Bob
East,Furniture,728,6679,Ethan
West,Food,2734,7846,Charlie
North,Furniture,5084,2056,Ethan
North,Electronics,5120,5464,Charlie
West,Electronics,385,5610,Charlie
South,Furniture,2982,4776,Diana
North,Furniture,3134,8203,Diana
West,Electronics,7035,3169,Alice
West,Clothing,3620,5883,Charlie
East,Clothing,8860,1023,Diana
North,Food,9642,8004,Bob
East,Electronics,4826,3421,Charlie
South,Electronics,2414,7271,Alice
North,Food,5671,4873,Bob
North,Electronics,1518,9068,Charlie
West,Electronics,4302,9296,Alice
North,Furniture,1740,6802,Bob
South,Clothing,6821,8819,Diana
South,Clothing,1561,2482,Bob
North,Clothing,2139,7012,Ethan
West,Food,8252,7951,Charlie
South,Furniture,9836,8869,Charlie
East,Electronics,7799,7800,Alice
South,Clothing,8018,6868,Alice
North,Clothing,2924,9866,Diana
East,Furniture,1010,4705,Diana
North,Electronics,672,4239,Bob
North,Food,6221,1073,Bob
North,Electronics,9221,1266,Ethan
West,Food,1763,7073,Charlie
West,Food,5170,9767,Bob
South,Electronics,8644,9901,Ethan
North,Food,9039,4443,Bob
East,Clothing,7437,8751,Bob
East,Furniture,625,9063,Diana
East,Clothing,736,8370,Diana
West,Food,1741,7382,Alice
West,Food,9038,7427,Charlie
North,Furniture,5234,5009,Diana
East,Furniture,8324,7387,Charlie
East,Clothing,1625,4217,Alice
West,Furniture,1510,8163,Ethan
West,Furniture,3595,6613,Alice
East,Food,9356,4234,Alice
East,Furniture,7511,8773,Ethan
South,Food,5272,9568,Charlie
West,Electronics,667,4774,Alice
North,Electronics,1192,4793,Ethan
North,Electronics,9687,1879,Alice
East,Food,1608,2690,Diana
West,Electronics,1117,7643,Alice
North,Clothing,3477,8395,Alice
West,Food,224,7676,Charlie
East,Clothing,4964,7662,Alice
East,Food,9691,5307,Alice
East,Clothing,6109,1016,Charlie
West,Electronics,4253,9706,Ethan
North,Clothing,9458,1665,Bob
South,Electronics,8565,5369,Charlie
North,Food,3874,8876,Alice
West,Electronics,2287,1486,Charlie
North,Furniture,5419,1147,Charlie
South,Furniture,4065,4995,Diana
North,Electronics,8973,5401,Bob
South,Furniture,8868,6528,Alice
West,Furniture,858,3336,Bob
East,Furniture,7313,5247,Ethan
South,Furniture,3315,1167,Bob
West,Clothing,8858,2795,Bob
East,Furniture,2025,9556,Ethan
South,Food,3287,6842,Diana
East,Electronics,7680,1982,Diana
North,Food,5349,9111,Ethan
West,Furniture,3547,9453,Ethan
West,Food,6548,5068,Ethan
West,Furniture,2983,9078,Diana
West,Clothing,4244,9528,Ethan
South,Clothing,7269,3702,Charlie
North,Clothing,4789,5890,Alice
East,Furniture,9489,6959,Ethan
West,Electronics,644,3270,Charlie
West,Clothing,6765,7271,Charlie
South,Furniture,3786,3470,Diana
South,Furniture,6684,5777,Diana
South,Food,4150,1367,Diana
North,Furniture,5186,3860,Alice
East,Food,2866,1953,Bob
North,Clothing,6423,6046,Diana
West,Food,6295,1118,Diana
South,Furniture,5303,5066,Alice
West,Food,4227,3148,Bob
East,Clothing,8929,1156,Bob
East,Furniture,5603,6723,Alice
North,Electronics,3607,1280,Bob
North,Electronics,5501,5495,Ethan
South,Furniture,3594,7685,Bob
South,Clothing,5193,4455,Bob
West,Furniture,7889,5396,Bob
South,Electronics,3694,7308,Charlie
South,Furniture,7853,3190,Bob
West,Food,2021,6336,Bob
East,Food,8900,6634,Ethan
South,Clothing,3185,3101,Diana
South,Clothing,4202,5638,Diana
West,Clothing,7290,6552,Bob
West,Clothing,6556,9346,Ethan
West,Food,9770,1721,Bob
West,Electronics,1316,2967,Alice
West,Clothing,8439,3334,Bob
South,Clothing,2716,9049,Alice
North,Electronics,9865,1867,Bob
North,Clothing,8082,8645,Ethan
North,Electronics,4439,3221,Charlie
South,Clothing,5186,6289,Bob
East,Clothing,1064,3747,Bob
South,Clothing,3855,5000,Alice
North,Food,4195,9730,Diana
North,Food,4659,1484,Bob
West,Food,7530,1451,Diana
West,Clothing,2168,2102,Ethan
West,Food,8335,3353,Alice
South,Food,3452,4762,Diana
East,Food,3986,1494,Bob
East,Furniture,6179,6744,Charlie
West,Food,2998,1864,Ethan
East,Furniture,1995,4670,Charlie
North,Food,4858,5673,Ethan
North,Clothing,5698,6493,Diana
West,Clothing,2449,1882,Bob
West,Clothing,7338,8212,Charlie
West,Furniture,5430,4768,Bob
East,Clothing,6335,9646,Ethan
South,Electronics,4231,5158,Diana
West,Food,9751,8176,Bob
East,Furniture,1504,5406,Alice
West,Furniture,237,5493,Alice
South,Furniture,893,8243,Diana
West,Clothing,4402,6275,Ethan
North,Electronics,1438,3796,Bob
West,Furniture,4660,4642,Ethan
North,Food,5988,8167,Ethan
North,Food,8261,9508,Bob
East,Electronics,8409,1609,Charlie
East,Food,6462,3372,Alice
North,Electronics,6155,6435,Charlie
North,Food,1287,3432,Diana
West,Electronics,8919,3239,Diana
West,Clothing,7488,7560,Diana
North,Food,4499,2560,Charlie
East,Food,5112,5979,Bob
West,Food,5874,4883,Ethan
West,Clothing,8992,6015,Diana
West,Clothing,4888,7761,Alice
East,Furniture,1366,2415,Ethan
North,Furniture,3907,4405,Ethan
West,Electronics,7887,4037,Alice
East,Furniture,3888,6335,Ethan
East,Food,1926,3963,Diana
East,Clothing,2237,1285,Bob
East,Clothing,5350,6179,Alice
West,Clothing,7692,5735,Alice
North,Clothing,7062,6486,Bob
North,Electronics,1144,9931,Ethan
East,Furniture,5760,9631,Bob
North,Clothing,1380,4417,Charlie
West,Electronics,6392,1755,Alice
North,Food,2258,3021,Charlie
North,Furniture,8104,7085,Alice
South,Electronics,9894,9655,Bob
North,Clothing,8463,8782,Charlie
North,Clothing,8959,1298,Charlie
East,Clothing,1479,1344,Alice
East,Food,7329,4383,Ethan
South,Furniture,7674,8265,Alice
West,Clothing,9189,5188,Ethan
South,Furniture,7336,4985,Charlie
North,Food,422,7327,Diana
North,Electronics,3227,2824,Bob
West,Furniture,6796,1048,Alice
West,Electronics,3513,7844,Charlie
East,Furniture,3191,3630,Ethan
North,Clothing,159,9703,Diana
North,Clothing,6796,8097,Diana
North,Electronics,2951,4445,Bob
North,Furniture,4519,9585,Ethan
North,Food,1987,2149,Charlie
North,Furniture,9251,5258,Diana
North,Electronics,3636,1485,Charlie
North,Furniture,1421,7006,Diana
East,Furniture,3073,1781,Bob
South,Electronics,8873,2730,Charlie
North,Electronics,898,3803,Alice
East,Electronics,4087,8505,Alice
North,Furniture,7543,1498,Ethan
West,Electronics,6053,4958,Ethan
North,Electronics,2803,8066,Diana
South,Food,1313,2793,Ethan
East,Food,566,7313,Bob
West,Food,9568,6978,Bob
West,Electronics,7434,9244,Diana
North,Electronics,8068,4146,Alice
South,Food,1833,1688,Diana
South,Clothing,6234,5857,Alice
North,Clothing,3878,3199,Alice
North,Food,9085,2421,Alice
East,Food,5778,2610,Alice
East,Clothing,1514,9304,Diana
North,Food,7249,8635,Charlie
North,Electronics,1027,6987,Ethan
West,Food,3431,3160,Ethan
South,Furniture,9481,7367,Alice
East,Clothing,2485,5018,Bob
North,Electronics,8151,4243,Diana
North,Clothing,6385,3028,Diana
East,Food,5271,5950,Diana
West,Clothing,9972,6678,Ethan
West,Food,771,9587,Charlie
North,Electronics,5515,4943,Diana
South,Electronics,7636,8779,Ethan
South,Clothing,8280,1643,Bob
North,Electronics,8450,7548,Alice
East,Clothing,3785,2893,Charlie
South,Clothing,510,6547,Bob
East,Clothing,7132,5845,Bob
East,Clothing,9652,7229,Ethan
East,Furniture,4673,1420,Bob
West,Furniture,3914,4497,Ethan
South,Food,814,2679,Bob
West,Electronics,3049,1213,Alice
South,Furniture,2369,7368,Diana
North,Furniture,181,9318,Charlie
East,Electronics,908,9457,Ethan
South,Clothing,4583,3985,Bob
South,Furniture,1603,9612,Alice
North,Furniture,8358,6216,Charlie
West,Furniture,9854,8556,Diana
South,Furniture,6566,8717,Diana
South,Clothing,8337,4850,Charlie
West,Electronics,4670,7951,Alice
West,Furniture,3864,4452,Alice
South,Furniture,5403,7836,Charlie
West,Furniture,9500,2127,Alice
North,Furniture,4065,1164,Bob
North,Electronics,8915,7538,Diana
East,Clothing,8253,6552,Charlie
South,Food,456,6544,Alice
North,Electronics,412,7304,Alice
North,Furniture,4736,8842,Bob
North,Food,4070,7225,Diana
East,Furniture,7154,3093,Alice
West,Electronics,9457,6621,Alice
East,Clothing,7115,7441,Diana
East,Food,578,4266,Alice
East,Food,8046,8071,Bob
East,Clothing,5600,9028,Ethan
South,Clothing,6525,8036,Charlie
South,Food,9508,7558,Alice
North,Food,6305,3168,Charlie
East,Food,8952,1296,Ethan
East,Food,5526,8641,Charlie
North,Clothing,4564,2628,Charlie
West,Electronics,7705,3476,Diana
South,Electronics,6391,6473,Diana
East,Clothing,7197,4572,Ethan
West,Electronics,1935,7816,Ethan
West,Electronics,2267,8944,Ethan
East,Furniture,9500,4976,Alice
East,Electronics,8913,2343,Charlie
West,Food,2681,5302,Diana
South,Electronics,4528,3650,Diana
South,Clothing,6122,7400,Alice
East,Electronics,1040,9487,Alice
East,Clothing,384,6574,Alice
North,Food,6070,9905,Bob
North,Furniture,9091,3903,Alice
South,Furniture,3868,7946,Ethan
North,Electronics,8564,9200,Charlie
West,Electronics,3781,5145,Ethan
West,Clothing,7734,8970,Bob
West,Furniture,8096,6573,Bob
West,Food,4014,2192,Alice
East,Clothing,5279,6525,Ethan
West,Electronics,1497,3670,Charlie
South,Furniture,9978,1533,Diana
North,Electronics,5986,5103,Diana
South,Furniture,5481,9308,Bob
East,Clothing,8717,4936,Bob
North,Food,3667,2632,Alice
North,Food,4860,5729,Bob
North,Food,3094,8768,Diana
West,Food,3238,2246,Charlie
East,Food,667,2617,Charlie
South,Electronics,4818,7969,Bob
West,Electronics,7970,5749,Diana
North,Food,1138,3440,Alice
South,Furniture,6243,7726,Ethan
South,Clothing,8738,7322,Bob
South,Furniture,3936,9653,Alice
East,Furniture,744,8084,Alice
West,Food,4617,1948,Bob
East,Furniture,4664,5577,Diana
North,Electronics,5348,3791,Ethan
North,Clothing,9880,7063,Diana
South,Clothing,1935,5706,Diana
South,Clothing,892,8165,Bob
South,Furniture,5774,6048,Diana
East,Clothing,4352,5712,Diana
West,Clothing,8717,1305,Bob
East,Electronics,3141,8493,Bob
North,Food,3794,2744,Ethan
South,Food,8734,4660,Charlie
South,Electronics,4246,5858,Bob
East,Electronics,1607,4685,Charlie
North,Food,6432,4957,Diana
West,Furniture,7791,5357,Bob
South,Electronics,2947,8921,Alice
South,Clothing,1764,8290,Ethan
North,Electronics,356,2632,Charlie
South,Furniture,9032,9981,Bob
West,Electronics,4016,6182,Alice
East,Clothing,2751,5883,Charlie
North,Electronics,580,2929,Ethan
South,Electronics,5821,8709,Charlie
South,Electronics,1396,9643,Ethan
West,Food,7548,8326,Diana
East,Food,1186,2610,Diana
West,Furniture,8195,5172,Charlie
East,Food,4197,7966,Ethan
West,Furniture,5721,8829,Charlie
East,Food,5582,8207,Alice
South,Furniture,1921,7472,Ethan
South,Furniture,5425,7062,Bob
South,Furniture,4952,1210,Charlie
North,Electronics,174,2757,Diana
East,Electronics,8862,4413,Diana
North,Furniture,2220,8394,Diana
East,Furniture,3193,3802,Bob
South,Electronics,4007,1955,Alice
North,Clothing,4366,2688,Ethan
